species,lineage,IUCN_status,captivity_flag,left_time_boundary_0,right_time_boundary_0,lambda_0,left_time_boundary_1,right_time_boundary_1,lambda_1,left_time_boundary_2,right_time_boundary_2,lambda_2,left_time_boundary_3,right_time_boundary_3,lambda_3,left_time_boundary_4,right_time_boundary_4,lambda_4,left_time_boundary_5,right_time_boundary_5,lambda_5,left_time_boundary_6,right_time_boundary_6,lambda_6,left_time_boundary_7,right_time_boundary_7,lambda_7,left_time_boundary_8,right_time_boundary_8,lambda_8,left_time_boundary_9,right_time_boundary_9,lambda_9,left_time_boundary_10,right_time_boundary_10,lambda_10,left_time_boundary_11,right_time_boundary_11,lambda_11,left_time_boundary_12,right_time_boundary_12,lambda_12,left_time_boundary_13,right_time_boundary_13,lambda_13,left_time_boundary_14,right_time_boundary_14,lambda_14,left_time_boundary_15,right_time_boundary_15,lambda_15,left_time_boundary_16,right_time_boundary_16,lambda_16,left_time_boundary_17,right_time_boundary_17,lambda_17,left_time_boundary_18,right_time_boundary_18,lambda_18,left_time_boundary_19,right_time_boundary_19,lambda_19,left_time_boundary_20,right_time_boundary_20,lambda_20,left_time_boundary_21,right_time_boundary_21,lambda_21,left_time_boundary_22,right_time_boundary_22,lambda_22,left_time_boundary_23,right_time_boundary_23,lambda_23,left_time_boundary_24,right_time_boundary_24,lambda_24,left_time_boundary_25,right_time_boundary_25,lambda_25,left_time_boundary_26,right_time_boundary_26,lambda_26,left_time_boundary_27,right_time_boundary_27,lambda_27,left_time_boundary_28,right_time_boundary_28,lambda_28,left_time_boundary_29,right_time_boundary_29,lambda_29,left_time_boundary_30,right_time_boundary_30,lambda_30,left_time_boundary_31,right_time_boundary_31,lambda_31
Lepidochelys_kempii,Turtles,CR,no,0.0,6.6567e-06,2506.79,6.6567e-06,1.44434e-05,2506.79,1.44434e-05,2.35519e-05,11743.3,2.35519e-05,3.42065e-05,6206.17,3.42065e-05,4.66697e-05,4810.95,4.66697e-05,6.12486e-05,4276.37,6.12486e-05,7.83023e-05,4186.83,7.83023e-05,9.82508e-05,4251.69,9.82508e-05,0.000121586,4348.47,0.000121586,0.000148881,4329.78,0.000148881,0.000180811,4114.59,0.000180811,0.00021816,3861.52,0.00021816,0.000261849,3682.05,0.000261849,0.000312955,3596.83,0.000312955,0.000372736,3587.09,0.000372736,0.000442664,3535.65,0.000442664,0.000524463,3251.39,0.000524463,0.000620148,2697.27,0.000620148,0.000732074,2113.33,0.000732074,0.000863001,1675.45,0.000863001,0.00101615,1381.17,0.00101615,0.0011953,1176.18,0.0011953,0.00140486,989.212,0.00140486,0.00164999,772.858,0.00164999,0.00193673,530.337,0.00193673,0.00227215,337.4,0.00227215,0.0026645,251.676,0.0026645,0.00312346,668.881,0.00312346,0.00366032,668.881,0.00366032,0.00428832,30.5896,0.00428832,0.00502292,30.5896,0.00502292,inf,30.5896
Lepidochelys_olivacea,Turtles,VU,no,0.0,7.16456e-06,246.324,7.16456e-06,1.55453e-05,246.324,1.55453e-05,2.53487e-05,8437.41,2.53487e-05,3.68162e-05,7248.3,3.68162e-05,5.02303e-05,5573.54,5.02303e-05,6.59215e-05,4036.56,6.59215e-05,8.42762e-05,3280.25,8.42762e-05,0.000105747,3315.75,0.000105747,0.000130862,3727.89,0.000130862,0.00016024,4127.44,0.00016024,0.000194605,4383.3,0.000194605,0.000234804,4486.12,0.000234804,0.000281827,4411.55,0.000281827,0.000336831,4282.19,0.000336831,0.000401173,4203.27,0.000401173,0.000476437,4024.95,0.000476437,0.000564476,3520.95,0.000564476,0.000667461,2794.71,0.000667461,0.000787927,2124.43,0.000787927,0.000928842,1626.34,0.000928842,0.00109368,1282.05,0.00109368,0.00128649,1027.05,0.00128649,0.00151204,802.921,0.00151204,0.00177587,575.811,0.00177587,0.00208449,348.546,0.00208449,0.0024455,193.055,0.0024455,0.00286779,132.575,0.00286779,0.00336176,271.819,0.00336176,0.00393958,271.819,0.00393958,0.00461549,38.6533,0.00461549,0.00540613,38.6533,0.00540613,inf,38.6533
Lepidogalaxias_salamandroides,Ray-finned fishes,NT,no,0.0,3.40284e-05,342.075,3.40284e-05,7.38331e-05,342.075,7.38331e-05,0.000120395,870.945,0.000120395,0.00017486,1322.38,0.00017486,0.000238571,1380.43,0.000238571,0.000313097,1267.38,0.000313097,0.000400273,993.443,0.000400273,0.000502248,790.024,0.000502248,0.000621533,659.701,0.000621533,0.000761067,553.073,0.000761067,0.000924286,468.777,0.000924286,0.00111521,412.208,0.00111521,0.00133855,387.93,0.00133855,0.00159979,381.033,0.00159979,0.00190539,368.512,0.00190539,0.00226286,349.151,0.00226286,0.002681,330.328,0.002681,0.00317013,310.528,0.00317013,0.00374229,284.171,0.00374229,0.00441157,253.28,0.00441157,0.00519446,222.184,0.00519446,0.00611025,190.164,0.00611025,0.0071815,154.924,0.0071815,0.00843458,117.951,0.00843458,0.00990038,84.9681,0.00990038,0.011615,61.6816,0.011615,0.0136207,50.4998,0.0136207,0.0159668,72.4525,0.0159668,0.0187112,72.4525,0.0187112,0.0219215,12.2892,0.0219215,0.0256766,12.2892,0.0256766,inf,12.2892
Lepisosteus_oculatus,Ray-finned fishes,DD/NE,no,0.0,3.57915e-05,1578.44,3.57915e-05,7.76585e-05,1578.44,7.76585e-05,0.000126633,550.409,0.000126633,0.00018392,567.476,0.00018392,0.000250932,600.072,0.000250932,0.000329319,600.747,0.000329319,0.000421012,565.74,0.000421012,0.00052827,607.004,0.00052827,0.000653736,665.846,0.000653736,0.000800499,675.205,0.000800499,0.000972175,638.261,0.000972175,0.00117299,588.567,0.00117299,0.0014079,549.005,0.0014079,0.00168268,523.439,0.00168268,0.00200411,506.143,0.00200411,0.0023801,492.81,0.0023801,0.00281991,477.813,0.00281991,0.00333438,454.373,0.00333438,0.00393618,415.801,0.00393618,0.00464014,359.902,0.00464014,0.0054636,297.17,0.0054636,0.00642683,242.352,0.00642683,0.00755358,199.89,0.00755358,0.00887159,165.589,0.00887159,0.0104133,135.18,0.0104133,0.0122168,110.168,0.0122168,0.0143264,100.845,0.0143264,0.0167941,209.901,0.0167941,0.0196807,209.901,0.0196807,0.0230572,27.2868,0.0230572,0.027007,27.2868,0.027007,inf,27.2868
Leptodactylus_fuscus,Amphibians,LC,no,0.0,2.10595e-05,685.365,2.10595e-05,4.56939e-05,685.365,4.56939e-05,7.451e-05,2000.68,7.451e-05,0.000108218,4041.23,0.000108218,0.000147647,6154.39,0.000147647,0.00019377,5252.77,0.00019377,0.000247722,3347.86,0.000247722,0.000310832,2059.57,0.000310832,0.000384655,1368.96,0.000384655,0.00047101,1003.29,0.00047101,0.000572023,804.516,0.000572023,0.000690184,705.918,0.000690184,0.000828402,675.001,0.000828402,0.000990083,692.618,0.000990083,0.00117921,736.348,0.00117921,0.00140044,750.582,0.00140044,0.00165922,662.946,0.00165922,0.00196194,473.263,0.00196194,0.00231603,276.94,0.00231603,0.00273024,148.354,0.00273024,0.00321476,81.0845,0.00321476,0.00378152,45.572,0.00378152,0.00444449,27.4964,0.00444449,0.00522,19.3274,0.00522,0.00612716,16.0863,0.00612716,0.0071883,16.5854,0.0071883,0.00842958,23.2465,0.00842958,0.00988156,95.5555,0.00988156,0.01158,95.5555,0.01158,0.0135668,29.0582,0.0135668,0.0158908,29.0582,0.0158908,inf,29.0582
Leptosomus_discolor,Birds,LC,likely,0.0,2.67876e-05,241.98,2.67876e-05,5.81224e-05,241.98,5.81224e-05,9.47762e-05,418.08,9.47762e-05,0.000137652,547.772,0.000137652,0.000187806,693.152,0.000187806,0.000246474,754.089,0.000246474,0.0003151,692.901,0.0003151,0.000395376,573.415,0.000395376,0.000489279,491.324,0.000489279,0.000599121,482.781,0.000599121,0.00072761,503.745,0.00072761,0.000877909,520.959,0.000877909,0.00105372,537.831,0.00105372,0.00125938,564.17,0.00125938,0.00149995,600.479,0.00149995,0.00178135,642.801,0.00178135,0.00211052,688.647,0.00211052,0.00249557,734.981,0.00249557,0.00294598,771.062,0.00294598,0.00347284,776.753,0.00347284,0.00408915,737.774,0.00408915,0.00481007,657.059,0.00481007,0.00565336,551.859,0.00565336,0.00663981,438.676,0.00663981,0.0077937,319.287,0.0077937,0.00914347,199.997,0.00914347,0.0107224,113.431,0.0107224,0.0125693,150.248,0.0125693,0.0147297,150.248,0.0147297,0.0172568,14.3451,0.0172568,0.020213,14.3451,0.020213,inf,14.3451
Lethrinus_nebulosus,Ray-finned fishes,LC,likely,0.0,6.85288e-05,135.325,6.85288e-05,0.00014869,135.325,0.00014869,0.000242459,235.234,0.000242459,0.000352146,239.004,0.000352146,0.000480451,226.072,0.000480451,0.000630537,278.497,0.000630537,0.000806099,336.98,0.000806099,0.00101146,364.639,0.00101146,0.00125169,361.178,0.00125169,0.00153269,339.066,0.00153269,0.00186139,308.698,0.00186139,0.00224589,276.073,0.00224589,0.00269566,244.892,0.00269566,0.00322178,216.781,0.00322178,0.00383721,192.449,0.00383721,0.0045571,173.171,0.0045571,0.0053992,159.488,0.0053992,0.00638424,151.377,0.00638424,0.00753649,148.507,0.00753649,0.00888434,149.352,0.00888434,0.010461,151.298,0.010461,0.0123053,151.718,0.0123053,0.0144626,148.33,0.0144626,0.0169862,138.437,0.0169862,0.0199381,120.471,0.0199381,0.0233911,97.4642,0.0233911,0.0274303,76.4395,0.0274303,0.0321551,73.8941,0.0321551,0.037682,73.8941,0.037682,0.044147,8.97339,0.044147,0.0517095,8.97339,0.0517095,inf,8.97339
Leuciscus_leuciscus,Ray-finned fishes,LC,no,0.0,3.46225e-05,1755.91,3.46225e-05,7.51222e-05,1755.91,7.51222e-05,0.000122497,636.086,0.000122497,0.000177913,808.991,0.000177913,0.000242736,495.178,0.000242736,0.000318563,495.052,0.000318563,0.000407262,508.296,0.000407262,0.000511017,485.113,0.000511017,0.000632385,446.222,0.000632385,0.000774355,435.007,0.000774355,0.000940424,444.063,0.000940424,0.00113468,456.388,0.00113468,0.00136192,464.577,0.00136192,0.00162773,466.921,0.00162773,0.00193866,459.429,0.00193866,0.00230236,436.297,0.00230236,0.00272781,398.253,0.00272781,0.00322548,351.646,0.00322548,0.00380763,302.073,0.00380763,0.0044886,252.269,0.0044886,0.00528516,204.38,0.00528516,0.00621694,162.179,0.00621694,0.00730689,128.51,0.00730689,0.00858185,103.57,0.00858185,0.0100732,85.8347,0.0100732,0.0118178,74.7961,0.0118178,0.0138585,71.8037,0.0138585,0.0162456,110.209,0.0162456,0.0190379,110.209,0.0190379,0.0223042,10.7571,0.0223042,0.026125,10.7571,0.026125,inf,10.7571
Liasis_olivaceus,Lepidosauria,LC,yes,0.0,1.12299e-05,21153.3,1.12299e-05,2.43661e-05,21153.3,2.43661e-05,3.97321e-05,18087.2,3.97321e-05,5.77066e-05,10376.6,5.77066e-05,7.87322e-05,9817.89,7.87322e-05,0.000103327,9540.84,0.000103327,0.000132096,7971.82,0.000132096,0.00016575,5616.01,0.00016575,0.000205116,3469.47,0.000205116,0.000251164,2127.35,0.000251164,0.000305029,1458.28,0.000305029,0.000368037,1124.74,0.000368037,0.000441742,946.985,0.000441742,0.000527957,843.631,0.000527957,0.000628808,784.128,0.000628808,0.000746778,759.857,0.000746778,0.000884773,751.522,0.000884773,0.00104619,728.024,0.00104619,0.00123501,668.951,0.00123501,0.00145589,571.496,0.00145589,0.00171425,441.24,0.00171425,0.00201648,304.325,0.00201648,0.00237001,190.319,0.00237001,0.00278354,109.506,0.00278354,0.00326728,59.3726,0.00326728,0.00383313,32.5372,0.00383313,0.00449504,20.4922,0.00449504,0.0052693,35.7116,0.0052693,0.00617499,35.7116,0.00617499,0.00723442,27.9309,0.00723442,0.0084737,27.9309,0.0084737,inf,27.9309
Limanda_limanda,Ray-finned fishes,LC,no,0.0,4.05448e-05,986.426,4.05448e-05,8.7972e-05,986.426,8.7972e-05,0.00014345,1479.89,0.00014345,0.000208345,1412.02,0.000208345,0.000284257,1490.73,0.000284257,0.000373054,1391.64,0.000373054,0.000476925,1396.87,0.000476925,0.000598427,1226.65,0.000598427,0.000740555,959.314,0.000740555,0.000906809,736.525,0.000906809,0.00110128,561.677,0.00110128,0.00132877,410.727,0.00132877,0.00159488,289.208,0.00159488,0.00190615,212.349,0.00190615,0.00227026,171.799,0.00227026,0.00269619,152.259,0.00269619,0.00319441,144.377,0.00319441,0.0037772,143.58,0.0037772,0.00445893,146.427,0.00445893,0.00525638,148.595,0.00525638,0.00618919,145.529,0.00618919,0.00728035,134.97,0.00728035,0.00855674,118.967,0.00855674,0.0100498,101.444,0.0100498,0.0117963,85.3528,0.0117963,0.0138392,74.473,0.0138392,0.016229,75.2491,0.016229,0.0190244,205.674,0.0190244,0.0222944,205.674,0.0222944,0.0261194,12.4046,0.0261194,0.0305937,12.4046,0.0305937,inf,12.4046
Lipophrys_pholis,Ray-finned fishes,LC,no,0.0,2.40332e-05,313.079,2.40332e-05,5.21461e-05,313.079,5.21461e-05,8.50311e-05,913.927,8.50311e-05,0.000123498,528.858,0.000123498,0.000168495,504.553,0.000168495,0.000221131,568.354,0.000221131,0.000282701,664.505,0.000282701,0.000354722,787.783,0.000354722,0.00043897,920.126,0.00043897,0.000537518,1027.59,0.000537518,0.000652795,1096.64,0.000652795,0.00078764,1129.78,0.00078764,0.000945375,1123.35,0.000945375,0.00112989,1070.64,0.00112989,0.00134572,974.604,0.00134572,0.00159819,849.848,0.00159819,0.00189351,713.077,0.00189351,0.00223897,577.255,0.00223897,0.00264307,450.732,0.00264307,0.00311576,341.334,0.00311576,0.00366869,254.68,0.00366869,0.00431548,188.96,0.00431548,0.00507207,137.722,0.00507207,0.00595709,97.6458,0.00595709,0.00699234,68.3833,0.00699234,0.00820332,50.6338,0.00820332,0.00961986,45.1436,0.00961986,0.0112769,93.7468,0.0112769,0.0132152,93.7468,0.0132152,0.0154825,16.6974,0.0154825,0.0181346,16.6974,0.0181346,inf,16.6974
Lonchura_striata,,,,0.0,5.59961e-05,559.734,5.59961e-05,0.000121498,559.734,0.000121498,0.000198118,16.8156,0.000198118,0.000287744,66.8267,0.000287744,0.000392585,93.0472,0.000392585,0.000515222,103.063,0.000515222,0.000658677,137.743,0.000658677,0.000826484,191.854,0.000826484,0.00102278,256.61,0.00102278,0.00125239,329.505,0.00125239,0.00152098,404.33,0.00152098,0.00183516,478.575,0.00183516,0.00220267,550.134,0.00220267,0.00263257,609.035,0.00263257,0.00313545,636.042,0.00313545,0.00372369,618.734,0.00372369,0.00441178,562.857,0.00441178,0.00521667,477.515,0.00521667,0.0061582,369.222,0.0061582,0.00725955,251.948,0.00725955,0.00854785,153.079,0.00854785,0.0100548,92.2682,0.0100548,0.0118176,64.0512,0.0118176,0.0138797,55.5704,0.0138797,0.0162918,57.0747,0.0162918,0.0191133,59.1748,0.0191133,0.0224138,54.5666,0.0224138,0.0262745,72.4244,0.0262745,0.0307906,72.4244,0.0307906,0.0360733,18.4331,0.0360733,0.0422527,18.4331,0.0422527,inf,18.4331
Loxodonta_africana,Mammals,EN,yes,0.0,1.2183e-05,7516.46,1.2183e-05,2.64341e-05,7516.46,2.64341e-05,4.31042e-05,5287.43,4.31042e-05,6.26042e-05,2452.69,6.26042e-05,8.54142e-05,3083.1,8.54142e-05,0.000112096,3713.55,0.000112096,0.000143308,4078.06,0.000143308,0.000179817,4350.71,0.000179817,0.000222524,4578.61,0.000222524,0.00027248,4537.46,0.00027248,0.000330917,4392.58,0.000330917,0.000399273,4543.55,0.000399273,0.000479233,5023.6,0.000479233,0.000572765,4679.84,0.000572765,0.000682175,2217.11,0.000682175,0.000810157,660.253,0.000810157,0.000959865,275.708,0.000959865,0.00113498,193.412,0.00113498,0.00133983,188.272,0.00133983,0.00157945,217.252,0.00157945,0.00185975,267.797,0.00185975,0.00218762,330.892,0.00218762,0.00257115,388.586,0.00257115,0.00301979,408.428,0.00301979,0.00354458,371.25,0.00354458,0.00415845,307.018,0.00415845,0.00487653,278.88,0.00487653,0.00571651,814.888,0.00571651,0.00669907,814.888,0.00669907,0.00784842,42.794,0.00784842,0.00919287,42.794,0.00919287,inf,42.794
Lutra_lutra,Mammals,NT,no,0.0,1.09061e-05,658.735,1.09061e-05,2.36636e-05,658.735,2.36636e-05,3.85866e-05,5616.12,3.85866e-05,5.60428e-05,5690.77,5.60428e-05,7.64622e-05,4867.85,7.64622e-05,0.000100348,3648.25,0.000100348,0.000128288,2516.73,0.000128288,0.000160971,1837.79,0.000160971,0.000199202,1523.58,0.000199202,0.000243923,1414.92,0.000243923,0.000296235,1408.19,0.000296235,0.000357427,1423.65,0.000357427,0.000429006,1410.84,0.000429006,0.000512736,1374.96,0.000512736,0.000610679,1346.56,0.000610679,0.000725248,1345.07,0.000725248,0.000859264,1368.6,0.000859264,0.00101603,1405.51,0.00101603,0.00119941,1443.08,0.00119941,0.00141391,1459.88,0.00141391,0.00166483,1423.72,0.00166483,0.00195834,1304.8,0.00195834,0.00230168,1111.07,0.00230168,0.00270329,880.481,0.00270329,0.00317308,652.555,0.00317308,0.00372262,463.415,0.00372262,0.00436544,344.07,0.00436544,0.00511738,533.282,0.00511738,0.00599696,533.282,0.00599696,0.00702585,23.9593,0.00702585,0.00822939,23.9593,0.00822939,inf,23.9593
Lycaon_pictus,Mammals,EN,likely,0.0,5.7442e-06,1584.85,5.7442e-06,1.24635e-05,1584.85,1.24635e-05,2.03234e-05,4848.16,2.03234e-05,2.95175e-05,4468.24,2.95175e-05,4.02723e-05,3982.86,4.02723e-05,5.28527e-05,3719.12,5.28527e-05,6.75686e-05,3523.16,6.75686e-05,8.47826e-05,3416.87,8.47826e-05,0.000104919,3381.71,0.000104919,0.000128473,3416.59,0.000128473,0.000156025,3502.39,0.000156025,0.000188255,3598.16,0.000188255,0.000225955,3652.72,0.000225955,0.000270055,3634.85,0.000270055,0.000321641,3537.02,0.000321641,0.000381984,3368.17,0.000381984,0.00045257,3147.64,0.00045257,0.000535138,2893.01,0.000535138,0.000631722,2625.89,0.000631722,0.000744701,2356.45,0.000744701,0.000876858,2070.29,0.000876858,0.00103145,1757.41,0.00103145,0.00121228,1426.54,0.00121228,0.00142381,1089.95,0.00142381,0.00167125,771.371,0.00167125,0.00196068,517.711,0.00196068,0.00229925,360.811,0.00229925,0.0026953,380.399,0.0026953,0.00315857,380.399,0.00315857,0.00370048,22.2135,0.00370048,0.00433438,22.2135,0.00433438,inf,22.2135
Lycodopsis_pacificus,Ray-finned fishes,DD/NE,no,0.0,2.66883e-05,1061.41,2.66883e-05,5.79069e-05,1061.41,5.79069e-05,9.44248e-05,760.472,9.44248e-05,0.000137142,753.523,0.000137142,0.00018711,860.945,0.00018711,0.00024556,768.418,0.00024556,0.000313932,635.906,0.000313932,0.00039391,602.65,0.00039391,0.000487465,638.635,0.000487465,0.0005969,733.445,0.0005969,0.000724912,863.857,0.000724912,0.000874654,984.728,0.000874654,0.00104981,1066.04,0.00104981,0.00125471,1097.8,0.00125471,0.00149438,1068.37,0.00149438,0.00177474,959.618,0.00177474,0.00210269,783.122,0.00210269,0.00248631,592.031,0.00248631,0.00293505,426.813,0.00293505,0.00345997,295.664,0.00345997,0.00407399,196.897,0.00407399,0.00479223,126.287,0.00479223,0.0056324,78.675,0.0056324,0.00661519,48.8596,0.00661519,0.00776481,31.2351,0.00776481,0.00910957,23.3385,0.00910957,0.0106826,25.172,0.0106826,0.0125227,133.792,0.0125227,0.0146751,133.792,0.0146751,0.0171929,15.1646,0.0171929,0.020138,15.1646,0.020138,inf,15.1646
Lynx_canadensis,Mammals,LC,no likely,0.0,6.4164e-06,3.29031,6.4164e-06,1.3922e-05,3.29031,1.3922e-05,2.27016e-05,808.115,2.27016e-05,3.29716e-05,2329.67,3.29716e-05,4.49849e-05,3281.41,4.49849e-05,5.90375e-05,3725.86,5.90375e-05,7.54756e-05,3978.76,7.54756e-05,9.47039e-05,4248.24,9.47039e-05,0.000117196,4559.1,0.000117196,0.000143507,4726.36,0.000143507,0.000174283,4588.12,0.000174283,0.000210284,4190.87,0.000210284,0.000252397,3694.2,0.000252397,0.000301657,3177.67,0.000301657,0.00035928,2666.08,0.00035928,0.000426684,2185.56,0.000426684,0.00050553,1758.48,0.00050553,0.00059776,1407.66,0.00059776,0.000705646,1137.81,0.000705646,0.000831846,942.526,0.000831846,0.000979468,799.942,0.000979468,0.00115215,682.489,0.00115215,0.00135414,577.937,0.00135414,0.00159043,484.934,0.00159043,0.00186682,405.907,0.00186682,0.00219012,350.717,0.00219012,0.00256831,340.086,0.00256831,0.0030107,831.902,0.0030107,0.00352819,831.902,0.00352819,0.00413351,11.5196,0.00413351,0.00484159,11.5196,0.00484159,inf,11.5196
Macaca_fascicularis,Mammals,EN,yes,0.0,3.7373e-05,180.389,3.7373e-05,8.10901e-05,180.389,8.10901e-05,0.000132228,162.432,0.000132228,0.000192047,131.318,0.000192047,0.00026202,205.127,0.00026202,0.000343871,317.237,0.000343871,0.000439616,354.011,0.000439616,0.000551614,324.226,0.000551614,0.000682623,288.115,0.000682623,0.000835871,261.468,0.000835871,0.00101513,256.634,0.00101513,0.00122483,285.468,0.00122483,0.00147011,359.495,0.00147011,0.00175704,493.448,0.00175704,0.00209267,698.443,0.00209267,0.00248527,947.887,0.00248527,0.00294452,1114.79,0.00294452,0.00348172,1046.08,0.00348172,0.00411012,770.533,0.00411012,0.00484518,490.396,0.00484518,0.00570502,319.34,0.00570502,0.00671082,224.864,0.00671082,0.00788736,160.539,0.00788736,0.00926361,110.193,0.00926361,0.0108735,75.4019,0.0108735,0.0127566,55.3387,0.0127566,0.0149594,48.1616,0.0149594,0.0175362,95.7373,0.0175362,0.0205503,95.7373,0.0205503,0.0240761,13.3753,0.0240761,0.0282004,13.3753,0.0282004,inf,13.3753
Macaca_nemestrina,Mammals,EN,likely,0.0,3.60072e-05,436.788,3.60072e-05,7.81267e-05,436.788,7.81267e-05,0.000127396,159.317,0.000127396,0.000185029,168.728,0.000185029,0.000252444,158.514,0.000252444,0.000331304,199.598,0.000331304,0.00042355,270.994,0.00042355,0.000531455,327.309,0.000531455,0.000657677,360.935,0.000657677,0.000805324,398.68,0.000805324,0.000978035,455.023,0.000978035,0.00118006,529.089,0.00118006,0.00141639,622.089,0.00141639,0.00169283,743.21,0.00169283,0.00201619,901.729,0.00201619,0.00239445,1083.72,0.00239445,0.00283691,1213.25,0.00283691,0.00335448,1172.52,0.00335448,0.00395991,932.219,0.00395991,0.00466811,620.756,0.00466811,0.00549653,372.937,0.00549653,0.00646558,202.997,0.00646558,0.00759912,95.1,0.00759912,0.00892507,39.8696,0.00892507,0.0104761,17.0296,0.0104761,0.0122904,10.703,0.0122904,0.0144127,14.285,0.0144127,0.0168953,201.488,0.0168953,0.0197993,201.488,0.0197993,0.0231962,13.1322,0.0231962,0.0271698,13.1322,0.0271698,inf,13.1322
Macrochelys_suwanniensis,Turtles,EN,no,0.0,3.80734e-06,33297.5,3.80734e-06,8.26097e-06,33297.5,8.26097e-06,1.34706e-05,37620.4,1.34706e-05,1.95646e-05,19834.8,1.95646e-05,2.6693e-05,11795.1,2.6693e-05,3.50315e-05,8068.92,3.50315e-05,4.47854e-05,6358.28,4.47854e-05,5.61951e-05,5501.02,5.61951e-05,6.95415e-05,5055.88,6.95415e-05,8.51535e-05,4802.91,8.51535e-05,0.000103416,4603.95,0.000103416,0.000124778,4414.53,0.000124778,0.000149766,4239.42,0.000149766,0.000178996,4081.57,0.000178996,0.000213188,3944.71,0.000213188,0.000253184,3827.48,0.000253184,0.00029997,3722.44,0.00029997,0.000354697,3621.42,0.000354697,0.000418714,3516.38,0.000418714,0.000493598,3399.22,0.000493598,0.000581193,3262.18,0.000581193,0.000683658,3096.38,0.000683658,0.000803516,2886.4,0.000803516,0.000943721,2616.52,0.000943721,0.00110772,2286.03,0.00110772,0.00129957,1909.69,0.00129957,0.00152398,1542.72,0.00152398,0.00178648,1476.19,0.00178648,0.00209354,1476.19,0.00209354,0.00245273,10.0371,0.00245273,0.00287288,10.0371,0.00287288,inf,10.0371
Malaclemys_terrapin,Turtles,VU,no,0.0,1.05039e-05,3310.85,1.05039e-05,2.27907e-05,3310.85,2.27907e-05,3.71633e-05,3819.89,3.71633e-05,5.39756e-05,1972.46,5.39756e-05,7.36418e-05,1771.41,7.36418e-05,9.66464e-05,2130.68,9.66464e-05,0.000123556,3130.93,0.000123556,0.000155033,3884.13,0.000155033,0.000191854,3409.97,0.000191854,0.000234925,2430.87,0.000234925,0.000285308,1857.2,0.000285308,0.000344242,1685.67,0.000344242,0.000413181,1679.75,0.000413181,0.000493823,1671.66,0.000493823,0.000588153,1596.68,0.000588153,0.000698496,1483.63,0.000698496,0.000827569,1380.21,0.000827569,0.000978553,1306.01,0.000978553,0.00115517,1246.8,0.00115517,0.00136176,1167.21,0.00136176,0.00160342,1042.63,0.00160342,0.00188611,862.19,0.00188611,0.00221678,631.219,0.00221678,0.00260358,396.046,0.00260358,0.00305604,221.914,0.00305604,0.00358531,132.036,0.00358531,0.00420442,113.376,0.00420442,0.00492862,840.845,0.00492862,0.00577575,840.845,0.00577575,0.00676669,14.1321,0.00676669,0.00792584,14.1321,0.00792584,inf,14.1321
Manis_pentadactyla,Mammals,CR,yes,0.0,1.55006e-05,16678.4,1.55006e-05,3.36324e-05,16678.4,3.36324e-05,5.48421e-05,16163.6,5.48421e-05,7.96521e-05,3393.67,7.96521e-05,0.000108674,1472.24,0.000108674,0.000142621,1061.16,0.000142621,0.000182332,1024.78,0.000182332,0.000228783,1032.21,0.000228783,0.00028312,1027.7,0.00028312,0.00034668,1034.24,0.00034668,0.00042103,1048.13,0.00042103,0.000508,1064.57,0.000508,0.000609734,1050.87,0.000609734,0.000728737,1001.99,0.000728737,0.00086794,931.398,0.00086794,0.00103077,851.279,0.00103077,0.00122125,778.764,0.00122125,0.00144406,726.84,0.00144406,0.00170468,698.835,0.00170468,0.00200955,683.449,0.00200955,0.00236618,661.751,0.00236618,0.00278334,615.484,0.00278334,0.00327131,517.326,0.00327131,0.00384211,360.077,0.00384211,0.00450981,204.477,0.00450981,0.00529085,112.959,0.00529085,0.00620447,84.076,0.00620447,0.00727318,358.847,0.00727318,0.00852331,358.847,0.00852331,0.00998564,33.2275,0.00998564,0.0116962,33.2275,0.0116962,inf,33.2275
Mantella_aurantiaca,Amphibians,CR,no,0.0,6.01554e-05,620.792,6.01554e-05,0.000130522,620.792,0.000130522,0.000212834,372.023,0.000212834,0.000309118,297.323,0.000309118,0.000421746,327.325,0.000421746,0.000553492,260.048,0.000553492,0.000707603,219.302,0.000707603,0.000887874,230.25,0.000887874,0.00109875,275.476,0.00109875,0.00134541,333.815,0.00134541,0.00163395,377.213,0.00163395,0.00197147,386.715,0.00197147,0.00236628,365.764,0.00236628,0.00282812,327.913,0.00282812,0.00336834,285.287,0.00336834,0.00400028,244.949,0.00400028,0.00473948,210.964,0.00473948,0.00560416,185.464,0.00560416,0.00661562,168.457,0.00661562,0.00779878,158.245,0.00779878,0.00918277,152.375,0.00918277,0.0108017,147.759,0.0108017,0.0126954,141.408,0.0126954,0.0149107,131.053,0.0149107,0.0175019,114.596,0.0175019,0.020533,92.4964,0.020533,0.0240786,71.2711,0.0240786,0.0282261,72.7487,0.0282261,0.0330777,72.7487,0.0330777,0.0387528,15.9504,0.0387528,0.0453912,15.9504,0.0453912,inf,15.9504
